id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded
1,0,Итого,11520467815.0,14001487427.5,14133415434.1,10424782932.6,13449670337.7,10130648247.41,11886541709.122,1755893461.712,97.17850542220698,71.67869857534622,0,True,True,False
2,1,Государственные услуги общего характера,330733637.2,415487399.7,493865990.8,379609648.4,469922905.7,367792393.129,411473789.74,43681396.611,96.88699817804736,74.47210376507667,0,True,True,False
3,2,Оборона,68660352.4,88674947.3,89458695.8,51201679.6,88037582.4,45876891.615,69779114.97,23902223.354999997,89.60036462358552,51.28276374335429,0,True,True,False
4,3,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",291862091.0,343848910.7,343825779.6,244470858.3,322388062.9,237531398.507,281208468.904,43677070.396999985,97.16143681040121,69.08481347249158,0,True,True,False
5,4,Образование,5005750655.0,5137190040.9,5140923067.1,3892942324.6,4933684492.8,3868501669.99,4419873870.183,551372200.1929998,99.37218040823372,75.24916478028965,0,True,True,False
6,5,Здравоохранение,307894771.0,371458808.4,371438239.5,215529531.1,329147161.9,196588534.197,231207016.647,34618482.45000002,91.21187857351582,52.926304642632246,0,True,True,False
7,6,Социальная помощь и социальное обеспечение,677644184.4,732984588.9,721699614.2,523515910.0,650181276.7,519825889.118,544022157.807,24196268.68900007,99.29514637253335,72.02801260940454,0,True,True,False
8,7,Жилищно-коммунальное хозяйство,1230244727.7,2068996348.3,2133021278.1,1402486682.6,2096779633.8,1286790894.119,1782491555.502,495700661.38300014,91.75066758805029,60.32714756906765,0,True,True,False
9,8,"Культура, спорт, туризм и информационное пространство",554081353.3,649262004.6,650475556.7,492486148.8,614754863.3,481520128.951,535806770.816,54286641.86500001,97.77333436164245,74.02586061709272,0,True,True,False
10,9,Топливно-энергетический комплекс и недропользование,169350210.0,339330267.1,336302466.9,239773402.4,334302326.9,234068858.906,309709749.498,75640890.59200004,97.62086059717188,69.60069638014302,0,True,True,False
11,10,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",699228597.2,912103499.0,919191741.7,742974879.0,866085923.1,717957584.687,773473760.554,55516175.866999984,96.63282097146114,78.10748858112811,0,True,True,False
12,11,"Промышленность, архитектурная, градостроительная и строительная деятельность",38052685.9,55303988.5,92157845.6,59038306.9,89896865.1,56532636.438,79057555.708,22524919.270000003,95.75585650475354,61.34327041820518,0,True,True,False
13,12,Транспорт и коммуникации,827597641.8,1220293557.5,1234402152.3,942502460.8,1227076368.9,904685742.072,1126727862.369,222042120.29699993,95.98762652609936,73.28938469414884,0,True,True,False
14,13,Прочие,577036501.1,899915487.1,839975026.3,645238048.1,805176838.4,619996033.514,728730444.257,108734410.74299991,96.08795317320036,73.8112460610902,0,True,True,False
15,14,Обслуживание долга,60635388.0,58080927.9,58080927.9,49562376.7,50814874.0,49529210.147,49529210.147,0.0,99.93308118938533,85.27620328703462,0,True,True,False
16,15,Трансферты,437012012.0,498312277.7,498352677.7,451304249.2,451326241.7,451304208.885,451304208.885,0.0,99.9999910670019,90.55920216338792,0,True,True,False
17,16,Погашение займов,244683007.0,210244373.9,210244373.9,92146426.1,120094920.1,92146173.135,92146173.135,0.0,99.99972547497424,43.828127918813244,0,True,True,False
